Date, Open, High, Low, Close, Total Volume, UnAdjusted Close
19931116,2340.40000000,2358.70000000,2339.40000000,2347.90000000,       0,2347.90000000
19931117,2351.90000000,2365.60000000,2346.30000000,2363.80000000,       0,2363.80000000
19931118,2368.00000000,2377.20000000,2366.10000000,2371.40000000,       0,2371.40000000
19931119,2369.30000000,2370.80000000,2357.60000000,2357.60000000,       0,2357.60000000
19931122,2340.20000000,2357.00000000,2327.00000000,2328.20000000,       0,2328.20000000
19931123,2318.30000000,2345.60000000,2314.80000000,2328.00000000,       0,2328.00000000
19931124,2330.10000000,2336.10000000,2323.50000000,2329.90000000,       0,2329.90000000
19931125,2326.50000000,2355.50000000,2326.50000000,2355.20000000,       0,2355.20000000
19931126,2359.90000000,2379.10000000,2357.00000000,2369.30000000,       0,2369.30000000
19931129,2367.20000000,2401.10000000,2367.20000000,2395.80000000,       0,2395.80000000
19931130,2398.10000000,2419.80000000,2398.10000000,2418.50000000,       0,2418.50000000
19931201,2443.20000000,2468.30000000,2432.10000000,2457.20000000,       0,2457.20000000
19931202,2458.10000000,2476.10000000,2445.50000000,2445.50000000,       0,2445.50000000
19931203,2439.30000000,2455.80000000,2437.80000000,2448.60000000,       0,2448.60000000
19931206,2444.40000000,2452.40000000,2437.80000000,2438.40000000,       0,2438.40000000
19931207,2437.30000000,2439.60000000,2419.60000000,2429.80000000,       0,2429.80000000
19931208,2427.90000000,2454.80000000,2427.40000000,2454.40000000,       0,2454.40000000
19931209,2461.60000000,2476.10000000,2455.10000000,2462.90000000,       0,2462.90000000
19931210,2459.80000000,2478.50000000,2459.40000000,2459.60000000,       0,2459.60000000
19931213,2456.60000000,2464.50000000,2451.30000000,2453.30000000,       0,2453.30000000
19931214,2460.40000000,2470.20000000,2444.80000000,2447.30000000,       0,2447.30000000
19931215,2444.50000000,2469.70000000,2444.50000000,2468.80000000,       0,2468.80000000
19931216,2477.80000000,2498.80000000,2474.00000000,2496.00000000,       0,2496.00000000
19931217,2511.60000000,2523.50000000,2501.00000000,2505.10000000,       0,2505.10000000
19931220,2502.80000000,2518.30000000,2499.60000000,2516.90000000,       0,2516.90000000
19931221,2519.80000000,2529.90000000,2506.00000000,2508.70000000,       0,2508.70000000
19931222,2504.70000000,2519.40000000,2502.60000000,2513.70000000,       0,2513.70000000
19931223,2527.60000000,2550.70000000,2527.60000000,2549.20000000,       0,2549.20000000
19931224,2548.80000000,2561.00000000,2548.80000000,2557.70000000,       0,2557.70000000
19931227,2557.70000000,2557.70000000,2557.70000000,2557.70000000,       0,2557.70000000
19931228,2557.70000000,2557.70000000,2557.70000000,2557.70000000,       0,2557.70000000
19931229,2564.20000000,2606.10000000,2564.10000000,2598.70000000,       0,2598.70000000
19931230,2605.10000000,2608.70000000,2570.20000000,2570.40000000,       0,2570.40000000
19931231,2568.40000000,2577.90000000,2556.80000000,2559.50000000,       0,2559.50000000
19940103,2559.50000000,2559.50000000,2559.50000000,2559.50000000,       0,2559.50000000
19940104,2565.40000000,2567.60000000,2535.50000000,2552.00000000,       0,2552.00000000
19940105,2559.00000000,2562.20000000,2546.00000000,2546.20000000,       0,2546.20000000
19940106,2536.50000000,2582.60000000,2536.50000000,2580.50000000,       0,2580.50000000
19940107,2580.90000000,2617.40000000,2579.90000000,2617.40000000,       0,2617.40000000
19940110,2631.80000000,2633.40000000,2605.60000000,2614.90000000,       0,2614.90000000
19940111,2618.40000000,2622.40000000,2604.40000000,2604.80000000,       0,2604.80000000
19940112,2594.20000000,2598.70000000,2574.20000000,2574.20000000,       0,2574.20000000
19940113,2581.80000000,2584.20000000,2564.30000000,2577.40000000,       0,2577.40000000
19940114,2587.20000000,2612.60000000,2587.00000000,2612.10000000,       0,2612.10000000
19940117,2615.70000000,2623.50000000,2608.30000000,2615.50000000,       0,2615.50000000
19940118,2618.70000000,2625.60000000,2611.20000000,2623.30000000,       0,2623.30000000
19940119,2630.10000000,2660.90000000,2629.80000000,2654.10000000,       0,2654.10000000
19940120,2648.70000000,2659.20000000,2646.50000000,2659.10000000,       0,2659.10000000
19940121,2663.80000000,2679.50000000,2655.60000000,2668.40000000,       0,2668.40000000
19940124,2669.30000000,2671.10000000,2651.40000000,2671.10000000,       0,2671.10000000
19940125,2676.80000000,2680.20000000,2646.20000000,2646.20000000,       0,2646.20000000
19940126,2641.00000000,2653.70000000,2639.30000000,2641.20000000,       0,2641.20000000
19940127,2645.00000000,2646.30000000,2627.10000000,2627.30000000,       0,2627.30000000
19940128,2619.30000000,2642.40000000,2613.20000000,2639.90000000,       0,2639.90000000
19940131,2647.70000000,2677.20000000,2647.70000000,2677.20000000,       0,2677.20000000
19940201,2692.80000000,2694.90000000,2671.30000000,2676.90000000,       0,2676.90000000
19940202,2670.50000000,2713.80000000,2666.30000000,2713.60000000,       0,2713.60000000
19940203,2726.90000000,2727.90000000,2693.70000000,2694.00000000,       0,2694.00000000
19940204,2695.10000000,2695.30000000,2669.20000000,2669.20000000,       0,2669.20000000
19940207,2616.30000000,2633.40000000,2606.20000000,2633.30000000,       0,2633.30000000
19940208,2647.90000000,2664.70000000,2632.50000000,2641.90000000,       0,2641.90000000
19940209,2624.90000000,2634.90000000,2613.90000000,2634.20000000,       0,2634.20000000
19940210,2649.50000000,2650.80000000,2613.60000000,2619.40000000,       0,2619.40000000
19940211,2596.00000000,2599.40000000,2572.40000000,2595.30000000,       0,2595.30000000
19940214,2592.80000000,2598.80000000,2580.20000000,2587.10000000,       0,2587.10000000
19940215,2586.70000000,2606.60000000,2586.70000000,2606.60000000,       0,2606.60000000
19940216,2617.50000000,2637.20000000,2613.80000000,2633.00000000,       0,2633.00000000
19940217,2637.60000000,2642.70000000,2620.90000000,2634.00000000,       0,2634.00000000
19940218,2618.90000000,2628.60000000,2606.60000000,2606.90000000,       0,2606.90000000
19940221,2600.50000000,2601.00000000,2585.00000000,2585.80000000,       0,2585.80000000
19940222,2589.20000000,2591.80000000,2565.60000000,2576.50000000,       0,2576.50000000
19940223,2581.90000000,2589.50000000,2575.50000000,2578.40000000,       0,2578.40000000
19940224,2568.90000000,2569.00000000,2527.80000000,2528.10000000,       0,2528.10000000
19940225,2515.20000000,2540.20000000,2511.40000000,2535.90000000,       0,2535.90000000
19940228,2536.50000000,2564.10000000,2536.30000000,2564.10000000,       0,2564.10000000
19940301,2566.90000000,2570.10000000,2536.00000000,2536.00000000,       0,2536.00000000
19940302,2525.60000000,2531.80000000,2491.90000000,2531.80000000,       0,2531.80000000
19940303,2553.20000000,2553.60000000,2523.70000000,2540.20000000,       0,2540.20000000
19940304,2545.30000000,2564.40000000,2543.60000000,2563.90000000,       0,2563.90000000
19940307,2569.40000000,2588.50000000,2569.40000000,2584.40000000,       0,2584.40000000
19940308,2585.50000000,2586.90000000,2559.00000000,2559.00000000,       0,2559.00000000
19940309,2558.20000000,2562.80000000,2552.40000000,2553.00000000,       0,2553.00000000
19940310,2559.70000000,2567.00000000,2547.20000000,2547.20000000,       0,2547.20000000
19940311,2534.20000000,2545.90000000,2518.00000000,2519.70000000,       0,2519.70000000
19940314,2517.30000000,2550.00000000,2517.30000000,2546.20000000,       0,2546.20000000
19940315,2546.20000000,2572.00000000,2546.20000000,2569.30000000,       0,2569.30000000
19940316,2568.20000000,2570.00000000,2551.20000000,2552.80000000,       0,2552.80000000
19940317,2560.90000000,2573.20000000,2560.40000000,2566.30000000,       0,2566.30000000
19940318,2557.80000000,2560.60000000,2529.10000000,2542.70000000,       0,2542.70000000
19940321,2546.20000000,2546.20000000,2527.50000000,2528.20000000,       0,2528.20000000
19940322,2530.60000000,2537.70000000,2517.10000000,2527.70000000,       0,2527.70000000
19940323,2536.10000000,2543.10000000,2493.40000000,2493.90000000,       0,2493.90000000
19940324,2487.10000000,2497.20000000,2461.10000000,2468.50000000,       0,2468.50000000
19940325,2464.80000000,2478.70000000,2445.00000000,2473.10000000,       0,2473.10000000
19940328,2465.50000000,2492.90000000,2463.90000000,2479.60000000,       0,2479.60000000
19940329,2483.00000000,2487.10000000,2469.80000000,2470.10000000,       0,2470.10000000
19940330,2443.30000000,2466.50000000,2434.10000000,2445.50000000,       0,2445.50000000
19940331,2431.60000000,2445.80000000,2423.90000000,2439.20000000,       0,2439.20000000
19940401,2439.20000000,2439.20000000,2439.20000000,2439.20000000,       0,2439.20000000
19940404,2439.20000000,2439.20000000,2439.20000000,2439.20000000,       0,2439.20000000
19940405,2422.50000000,2462.60000000,2412.00000000,2462.60000000,       0,2462.60000000
19940406,2483.50000000,2485.40000000,2472.10000000,2472.90000000,       0,2472.90000000
19940407,2475.90000000,2482.90000000,2463.70000000,2474.90000000,       0,2474.90000000
19940408,2483.70000000,2484.20000000,2466.20000000,2467.30000000,       0,2467.30000000
19940411,2463.30000000,2488.90000000,2463.30000000,2488.40000000,       0,2488.40000000
19940412,2502.60000000,2510.10000000,2490.40000000,2490.70000000,       0,2490.70000000
19940413,2491.10000000,2495.10000000,2481.80000000,2483.70000000,       0,2483.70000000
19940414,2477.40000000,2486.10000000,2463.50000000,2477.70000000,       0,2477.70000000
19940415,2484.40000000,2507.10000000,2481.60000000,2507.10000000,       0,2507.10000000
19940418,2522.10000000,2526.40000000,2485.80000000,2486.30000000,       0,2486.30000000
19940419,2480.80000000,2491.40000000,2469.70000000,2484.20000000,       0,2484.20000000
19940420,2486.90000000,2493.80000000,2461.70000000,2462.70000000,       0,2462.70000000
19940421,2458.20000000,2472.90000000,2457.30000000,2470.70000000,       0,2470.70000000
19940422,2492.40000000,2503.10000000,2482.30000000,2500.90000000,       0,2500.90000000
19940425,2497.00000000,2497.30000000,2477.90000000,2477.90000000,       0,2477.90000000
19940426,2494.60000000,2500.30000000,2488.20000000,2492.40000000,       0,2492.40000000
19940427,2494.60000000,2509.80000000,2494.60000000,2509.80000000,       0,2509.80000000
19940428,2515.70000000,2527.10000000,2503.50000000,2504.20000000,       0,2504.20000000
19940429,2498.90000000,2507.50000000,2490.00000000,2505.80000000,       0,2505.80000000
19940502,2505.80000000,2505.80000000,2505.80000000,2505.80000000,       0,2505.80000000
19940503,2517.70000000,2518.00000000,2492.30000000,2494.10000000,       0,2494.10000000
19940504,2488.80000000,2488.80000000,2461.30000000,2463.80000000,       0,2463.80000000
19940505,2462.60000000,2483.50000000,2453.50000000,2481.90000000,       0,2481.90000000
19940506,2483.30000000,2490.30000000,2469.90000000,2481.00000000,       0,2481.00000000
19940509,2473.20000000,2479.10000000,2462.50000000,2477.20000000,       0,2477.20000000
19940510,2473.70000000,2506.40000000,2473.30000000,2500.10000000,       0,2500.10000000
19940511,2505.40000000,2505.90000000,2488.70000000,2491.80000000,       0,2491.80000000
19940512,2476.50000000,2494.60000000,2475.90000000,2494.10000000,       0,2494.10000000
19940513,2498.70000000,2498.70000000,2468.40000000,2471.20000000,       0,2471.20000000
19940516,2464.20000000,2478.10000000,2461.90000000,2462.60000000,       0,2462.60000000
19940517,2459.30000000,2469.60000000,2455.40000000,2468.80000000,       0,2468.80000000
19940518,2487.90000000,2489.80000000,2463.30000000,2464.50000000,       0,2464.50000000
19940519,2468.50000000,2481.50000000,2466.70000000,2477.60000000,       0,2477.60000000
19940520,2480.50000000,2483.50000000,2470.60000000,2473.00000000,       0,2473.00000000
19940523,2474.70000000,2481.30000000,2458.50000000,2459.90000000,       0,2459.90000000
19940524,2455.30000000,2456.40000000,2444.20000000,2445.90000000,       0,2445.90000000
19940525,2448.30000000,2448.60000000,2391.20000000,2398.80000000,       0,2398.80000000
19940526,2404.80000000,2405.10000000,2384.20000000,2392.60000000,       0,2392.60000000
19940527,2399.70000000,2403.60000000,2342.70000000,2347.10000000,       0,2347.10000000
19940530,2347.10000000,2347.10000000,2347.10000000,2347.10000000,       0,2347.10000000
19940531,2354.50000000,2354.70000000,2315.30000000,2354.40000000,       0,2354.40000000
19940601,2365.70000000,2367.30000000,2318.80000000,2321.20000000,       0,2321.20000000
19940602,2332.30000000,2364.60000000,2332.30000000,2364.50000000,       0,2364.50000000
19940603,2369.90000000,2384.90000000,2358.40000000,2379.90000000,       0,2379.90000000
19940606,2374.80000000,2394.90000000,2374.40000000,2387.60000000,       0,2387.60000000
19940607,2385.50000000,2392.20000000,2375.00000000,2382.10000000,       0,2382.10000000
19940608,2383.30000000,2414.00000000,2380.30000000,2411.90000000,       0,2411.90000000
19940609,2417.80000000,2419.10000000,2399.30000000,2401.30000000,       0,2401.30000000
19940610,2397.00000000,2419.30000000,2396.50000000,2419.30000000,       0,2419.30000000
19940613,2422.40000000,2423.50000000,2381.70000000,2385.50000000,       0,2385.50000000
19940614,2380.20000000,2397.40000000,2376.20000000,2397.20000000,       0,2397.20000000
19940615,2399.60000000,2405.40000000,2393.30000000,2399.80000000,       0,2399.80000000
19940616,2385.30000000,2388.70000000,2378.80000000,2383.40000000,       0,2383.40000000
19940617,2391.90000000,2399.30000000,2367.00000000,2373.00000000,       0,2373.00000000
19940620,2324.90000000,2331.10000000,2294.20000000,2316.10000000,       0,2316.10000000
19940621,2315.80000000,2319.70000000,2290.20000000,2295.90000000,       0,2295.90000000
19940622,2291.90000000,2313.90000000,2291.90000000,2311.60000000,       0,2311.60000000
19940623,2324.80000000,2324.80000000,2288.60000000,2291.50000000,       0,2291.50000000
19940624,2272.80000000,2272.80000000,2239.40000000,2240.60000000,       0,2240.60000000
19940627,2218.50000000,2256.60000000,2217.90000000,2255.50000000,       0,2255.50000000
19940628,2277.00000000,2277.40000000,2259.30000000,2259.40000000,       0,2259.40000000
19940629,2253.50000000,2299.40000000,2253.50000000,2298.10000000,       0,2298.10000000
19940630,2311.50000000,2316.70000000,2271.10000000,2276.80000000,       0,2276.80000000
19940701,2272.60000000,2299.80000000,2266.10000000,2295.40000000,       0,2295.40000000
19940704,2299.20000000,2331.80000000,2298.70000000,2324.40000000,       0,2324.40000000
19940705,2327.20000000,2333.50000000,2307.00000000,2320.50000000,       0,2320.50000000
19940706,2313.40000000,2322.20000000,2302.20000000,2305.70000000,       0,2305.70000000
19940707,2308.00000000,2328.20000000,2301.70000000,2327.40000000,       0,2327.40000000
19940708,2330.40000000,2338.30000000,2325.00000000,2331.40000000,       0,2331.40000000
19940711,2330.50000000,2359.90000000,2330.30000000,2353.10000000,       0,2353.10000000
19940712,2352.00000000,2363.80000000,2328.20000000,2332.10000000,       0,2332.10000000
19940713,2339.40000000,2364.00000000,2338.70000000,2358.30000000,       0,2358.30000000
19940714,2366.40000000,2393.50000000,2363.30000000,2393.40000000,       0,2393.40000000
19940715,2406.40000000,2406.50000000,2393.90000000,2400.60000000,       0,2400.60000000
